disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,designatedIncidentTypes,declarationRequestDate,disasterPageUrl,shapefileUrl,kmzfileUrl,geoJsonUrl,id,hash,lastRefresh
3516,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,MT,Montana                       ,Biological,2020-04-15T00:00:00.000Z,2023-05-09T00:00:00.000Z,2020-12-17T00:00:00.000Z,8,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3516,https://gis.fema.gov/maps/em_3516.zip,https://gis.fema.gov/maps/em_3516.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3516%27,26ae083a-fe45-4438-bd88-775b6f07bc2c,76e5e24586c513921d718be87a868c0c4bee0dba,2025-03-11T19:21:45.366Z
3515,2020-03-13T00:00:00.000Z,COVID-19,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,RI,Rhode Island                  ,Biological,2020-04-15T00:00:00.000Z,2023-05-09T00:00:00.000Z,,1,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3515,https://gis.fema.gov/maps/em_3515.zip,https://gis.fema.gov/maps/em_3515.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3515%27,ae852dc7-0672-4440-8775-fbbf0aac5047,5312cb04144ddde3f7bab933804cfc77abceb917,2025-03-11T19:21:45.366Z
3514,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,OK,Oklahoma                      ,Biological,2020-04-14T00:00:00.000Z,2024-10-01T00:00:00.000Z,2024-09-30T00:00:00.000Z,6,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3514,https://gis.fema.gov/maps/em_3514.zip,https://gis.fema.gov/maps/em_3514.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3514%27,db646e4a-f185-4ab0-b28e-51de488b615a,6fba0775336704cb947748dfeba642bb5d75f79e,2025-03-11T19:21:45.366Z
3513,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,SD,South Dakota                  ,Biological,2020-04-14T00:00:00.000Z,2024-10-16T00:00:00.000Z,2024-10-16T00:00:00.000Z,8,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3513,https://gis.fema.gov/maps/em_3513.zip,https://gis.fema.gov/maps/em_3513.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3513%27,83f1570c-398d-40e6-9167-5076bf0fc368,ed5701d08bf93a487d6553c7fa7eafe38bbf46c7,2025-03-11T19:21:45.366Z
3512,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,ND,North Dakota                  ,Biological,2020-04-14T00:00:00.000Z,2023-05-09T00:00:00.000Z,,8,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3512,https://gis.fema.gov/maps/em_3512.zip,https://gis.fema.gov/maps/em_3512.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3512%27,39ea551c-c4d3-4669-ae7f-e3dd65fd7c28,1fcdf1d647a34e434fc1ff44bc2ce538b1c23d54,2025-03-11T19:21:45.366Z
3511,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,OK,Oklahoma                      ,Biological,2020-04-13T00:00:00.000Z,2024-04-16T00:00:00.000Z,2024-04-16T00:00:00.000Z,6,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3511,https://gis.fema.gov/maps/em_3511.zip,https://gis.fema.gov/maps/em_3511.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3511%27,df4b10dc-a2dc-4bcc-a7cd-5089255b0622,2bf97628405d0f594d0fe341c38bff50c613a440,2025-03-11T19:21:45.366Z
3510,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,NM,New Mexico                    ,Biological,2020-04-10T00:00:00.000Z,2023-12-21T00:00:00.000Z,2023-12-20T00:00:00.000Z,6,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3510,https://gis.fema.gov/maps/em_3510.zip,https://gis.fema.gov/maps/em_3510.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3510%27,f8842153-5d78-4d04-aa5b-df48d8404e4a,8e0dab796451fd619c2f4ad0f0a7a59ce732a792,2025-03-11T19:21:45.366Z
3509,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,OK,Oklahoma                      ,Biological,2020-04-10T00:00:00.000Z,2023-09-01T00:00:00.000Z,2023-08-31T00:00:00.000Z,6,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3509,https://gis.fema.gov/maps/em_3509.zip,https://gis.fema.gov/maps/em_3509.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3509%27,2da02fe8-65de-4b03-b187-48779028c8ed,78dfa8c8e6a9ddc411f18375e759c8183b58cef3,2025-03-11T19:21:45.366Z
3508,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,MN,Minnesota                     ,Biological,2020-04-09T00:00:00.000Z,2023-05-09T00:00:00.000Z,2021-04-29T00:00:00.000Z,5,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3508,https://gis.fema.gov/maps/em_3508.zip,https://gis.fema.gov/maps/em_3508.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3508%27,665fc3f6-f4b2-46c0-ad3d-1c8aadcc881d,1feca9aaabab94a596c35c833731454ac12537a4,2025-03-11T19:21:45.366Z
3507,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,WA,Washington                    ,Biological,2020-04-08T00:00:00.000Z,2023-05-09T00:00:00.000Z,,10,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3507,https://gis.fema.gov/maps/em_3507.zip,https://gis.fema.gov/maps/em_3507.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3507%27,8e21ae69-614c-421d-bbb3-95eb0a53450c,1254d81d543be28862be53668dd75e2af8734942,2025-03-11T19:21:45.366Z
3505,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,OK,Oklahoma                      ,Biological,2020-04-07T00:00:00.000Z,2024-03-12T00:00:00.000Z,2024-03-12T00:00:00.000Z,6,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3505,https://gis.fema.gov/maps/em_3505.zip,https://gis.fema.gov/maps/em_3505.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3505%27,c411a2bd-ae79-40a3-a4ea-80a1f882a373,3cf37b9e20d6321699c1ccf34ee18d1c8e621779,2025-03-11T19:21:45.366Z
3503,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,MN,Minnesota                     ,Biological,2020-04-03T00:00:00.000Z,2023-05-09T00:00:00.000Z,,5,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3503,https://gis.fema.gov/maps/em_3503.zip,https://gis.fema.gov/maps/em_3503.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3503%27,f3b66a62-d197-4e0e-bbb5-e43b5b979413,c1a522c892f143facbc83e7e128c88faaf2223f7,2025-03-11T19:21:45.366Z
3502,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,OK,Oklahoma                      ,Biological,2020-04-02T00:00:00.000Z,2025-02-26T00:00:00.000Z,2025-02-26T00:00:00.000Z,6,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3502,https://gis.fema.gov/maps/em_3502.zip,https://gis.fema.gov/maps/em_3502.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3502%27,284a86ab-eda9-4674-b11e-879641597974,77ab1908ec2ba2833c8a2dbf5aae577438ec6458,2025-03-11T19:21:45.366Z
3501,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,TX,Texas                         ,Biological,2020-04-01T00:00:00.000Z,2023-08-22T00:00:00.000Z,2023-08-21T00:00:00.000Z,6,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3501,https://gis.fema.gov/maps/em_3501.zip,https://gis.fema.gov/maps/em_3501.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3501%27,beb0b386-ec65-41a1-b278-b26f649c52cc,04a15945e25082d7e2633fc03e8eee39dfc05e4e,2025-03-11T19:21:45.366Z
3499,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,OK,Oklahoma                      ,Biological,2020-03-31T00:00:00.000Z,2024-04-03T00:00:00.000Z,2024-04-03T00:00:00.000Z,6,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3499,https://gis.fema.gov/maps/em_3499.zip,https://gis.fema.gov/maps/em_3499.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3499%27,4916fa45-e6a0-42d8-a001-66d87c140253,aadc8627848cd60336ae08644bb29f5ed6c8b0d2,2025-03-11T19:21:45.366Z
3498,2020-03-13T00:00:00.000Z,COVID-19,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,ME,Maine                         ,Biological,2020-03-30T00:00:00.000Z,2023-05-09T00:00:00.000Z,,1,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3498,https://gis.fema.gov/maps/em_3498.zip,https://gis.fema.gov/maps/em_3498.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3498%27,b71ad329-d552-47fd-b5cd-ca878af26c50,8cceddddf0c3b85e25d4b5ff00ae59d06bba2509,2025-03-11T19:21:45.366Z
3497,2020-03-13T00:00:00.000Z,COVID-19,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,MA,Massachusetts                 ,Biological,2020-03-30T00:00:00.000Z,2023-05-09T00:00:00.000Z,,1,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3497,https://gis.fema.gov/maps/em_3497.zip,https://gis.fema.gov/maps/em_3497.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3497%27,0dce7739-f9b6-4733-9372-0aacee259064,eeb17c4b9a1a0203fb2113246c131b48da83118a,2025-03-11T19:21:45.366Z
3496,2020-03-13T00:00:00.000Z,COVID-19,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,NM,New Mexico                    ,Biological,2020-03-28T00:00:00.000Z,2025-01-07T00:00:00.000Z,2024-12-30T00:00:00.000Z,6,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3496,https://gis.fema.gov/maps/em_3496.zip,https://gis.fema.gov/maps/em_3496.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3496%27,6521434d-36fa-4abd-b964-c15553201b61,6d1ec8a55721af8aa0cd1b35c3df2af0e57e0f23,2025-03-11T19:21:45.366Z
3495,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,OK,Oklahoma                      ,Biological,2020-03-28T00:00:00.000Z,2024-11-21T00:00:00.000Z,2024-11-08T00:00:00.000Z,6,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3495,https://gis.fema.gov/maps/em_3495.zip,https://gis.fema.gov/maps/em_3495.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3495%27,a81ad8c5-8bf6-4f04-851f-8a048dfc598f,b4e37d1cc8e9f61725fc7510649beb6c5b75d612,2025-03-11T19:21:45.366Z
3494,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,OK,Oklahoma                      ,Biological,2020-03-28T00:00:00.000Z,2025-01-03T00:00:00.000Z,2024-04-12T00:00:00.000Z,6,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3494,https://gis.fema.gov/maps/em_3494.zip,https://gis.fema.gov/maps/em_3494.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3494%27,451916ba-06fd-49ef-ad0b-29cd86d8f05f,4c474a3641dc6ff5d2a38f581fdc000fa2f5ccd5,2025-03-11T19:21:45.366Z
3493,2020-03-13T00:00:00.000Z,COVID-19,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,NE,Nebraska                      ,Biological,2020-03-26T00:00:00.000Z,2023-12-14T00:00:00.000Z,2023-12-14T00:00:00.000Z,7,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3493,https://gis.fema.gov/maps/em_3493.zip,https://gis.fema.gov/maps/em_3493.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3493%27,e3af9e4f-2cae-48c2-8a3c-1de5b50bcc7c,49afc8ac8e0dc58ed8e2b57871a2c0bc4691c7bb,2025-03-11T19:21:45.366Z
3492,2020-03-13T00:00:00.000Z,COVID-19,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,KS,Kansas                        ,Biological,2020-03-26T00:00:00.000Z,2024-06-27T00:00:00.000Z,2024-06-27T00:00:00.000Z,7,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3492,https://gis.fema.gov/maps/em_3492.zip,https://gis.fema.gov/maps/em_3492.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3492%27,0df3cba2-f029-4e44-a3aa-040246c606d3,297ffb0b85aa0b8ab233636e15dd6a4387328e4a,2025-03-11T19:21:45.366Z
3491,2020-03-13T00:00:00.000Z,COVID-19,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,KS,Kansas                        ,Biological,2020-03-26T00:00:00.000Z,2024-06-27T00:00:00.000Z,2024-06-27T00:00:00.000Z,7,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3491,https://gis.fema.gov/maps/em_3491.zip,https://gis.fema.gov/maps/em_3491.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3491%27,bfd50a32-ecc7-4d34-ab39-7b49fbcb9cf0,b6fea2e1d6e3b94b4106594743d93e8f392b7cbd,2025-03-11T19:21:45.366Z
3490,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,KS,Kansas                        ,Biological,2020-03-26T00:00:00.000Z,2024-06-27T00:00:00.000Z,2024-06-27T00:00:00.000Z,7,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3490,https://gis.fema.gov/maps/em_3490.zip,https://gis.fema.gov/maps/em_3490.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3490%27,71d4e3bb-146e-4d0e-9ae9-9226af9f00bc,e30ef0c9895ed6473f6d311046646d4033975e7c,2025-03-11T19:21:45.366Z
3489,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,NE,Nebraska                      ,Biological,2020-03-26T00:00:00.000Z,2024-06-27T00:00:00.000Z,2024-06-27T00:00:00.000Z,7,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3489,https://gis.fema.gov/maps/em_3489.zip,https://gis.fema.gov/maps/em_3489.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3489%27,5c54cfcb-322d-406d-b8bd-8d8949963a96,7192ff7e0f9fb9c0c1aae91a741af2960c9592c9,2025-03-11T19:21:45.366Z
3488,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,NE,Nebraska                      ,Biological,2020-03-26T00:00:00.000Z,2024-10-01T00:00:00.000Z,2024-09-30T00:00:00.000Z,7,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3488,https://gis.fema.gov/maps/em_3488.zip,https://gis.fema.gov/maps/em_3488.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3488%27,85c763cc-39cd-4caf-8a22-6e25b5f20b25,8edf2ace31aee60851f54e38c791c3db9a3b9d8c,2025-03-11T19:21:45.366Z
3487,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,OK,Oklahoma                      ,Biological,2020-03-24T00:00:00.000Z,2023-09-21T00:00:00.000Z,2023-09-14T00:00:00.000Z,6,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3487,https://gis.fema.gov/maps/em_3487.zip,https://gis.fema.gov/maps/em_3487.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3487%27,249b68fa-be82-4ac7-b3e3-5cb80f83b348,a2c2f4b002ff46774d56c9fa047e0ccbffde4855,2025-03-11T19:21:45.366Z
3485,2020-03-13T00:00:00.000Z,COVID-19,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,NM,New Mexico                    ,Biological,2020-03-23T00:00:00.000Z,2023-11-08T00:00:00.000Z,2023-11-07T00:00:00.000Z,6,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3485,https://gis.fema.gov/maps/em_3485.zip,https://gis.fema.gov/maps/em_3485.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3485%27,67e9020e-d9bf-4f84-be85-d4bc08969f2b,cd47166658fb211f775caa90190138f363f22155,2025-03-11T19:21:45.366Z
3484,2020-03-13T00:00:00.000Z,COVID-19,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,MA,Massachusetts                 ,Biological,2020-03-20T00:00:00.000Z,2023-05-09T00:00:00.000Z,,1,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3484,https://gis.fema.gov/maps/em_3484.zip,https://gis.fema.gov/maps/em_3484.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3484%27,cb39a5f1-a8ad-4101-936b-5a51c84e3d1f,465fbd42f2bde342f92d2af6fa2fa36f9d5b475a,2025-03-11T19:21:45.366Z
3483,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,NE,Nebraska                      ,Biological,2020-03-16T00:00:00.000Z,2023-05-09T00:00:00.000Z,2021-06-03T00:00:00.000Z,7,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3483,https://gis.fema.gov/maps/em_3483.zip,https://gis.fema.gov/maps/em_3483.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3483%27,b01782bf-7ac5-4814-ae03-553edc457caf,f05876f796905b893a0cbb6bce47109f94a25a3f,2025-03-11T19:21:45.366Z
3482,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,MO,Missouri                      ,Biological,2020-03-16T00:00:00.000Z,2023-05-09T00:00:00.000Z,2021-06-01T00:00:00.000Z,7,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3482,https://gis.fema.gov/maps/em_3482.zip,https://gis.fema.gov/maps/em_3482.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3482%27,93a5bedf-cfb0-42da-81ef-f06e44631343,4ef77c90b3b8071efaab098fce66b8efd7b81744,2025-03-11T19:21:45.366Z
3481,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,KS,Kansas                        ,Biological,2020-03-16T00:00:00.000Z,2023-05-09T00:00:00.000Z,2021-06-03T00:00:00.000Z,7,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3481,https://gis.fema.gov/maps/em_3481.zip,https://gis.fema.gov/maps/em_3481.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3481%27,8b8fb337-7475-45cb-a7b6-47fae602991d,c3953d466b20a762299681591e3f9222f34de27c,2025-03-11T19:21:45.366Z
3480,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,IA,Iowa                          ,Biological,2020-03-16T00:00:00.000Z,2023-06-14T00:00:00.000Z,2023-06-14T00:00:00.000Z,7,0,0,1,0,,2020-03-13T00:00:00.000Z,https://www.fema.gov/disaster/3480,https://gis.fema.gov/maps/em_3480.zip,https://gis.fema.gov/maps/em_3480.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3480%27,48879c45-a47a-435d-acab-8e938ea832c3,5c7687224aa43ad67e2208795c72eb6391ef4a16,2025-03-11T19:21:45.366Z
