disasterNumber,state,county,city,zipCode,validRegistrations,averageFemaInspectedDamage,totalInspected,totalDamage,noFemaInspectedDamage,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,approvedForFemaAssistance,totalApprovedIhpAmount,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants,id
1446,GU,Guam (County-equivalent),NIMITZE  HILL,96915,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,209ef239-13c1-458f-9475-b7bc3837a13a
1446,GU,Guam (County-equivalent),NIMITZ HILL,96910,2,1526.57,2,3053.13,1,1,0,0,0,1,5717.13,302.94,2664.0,2750.19,0,1,0,0,ffe75a60-cd88-4b0d-8aa9-1ed1d831740c
1446,GU,Guam (County-equivalent),NIMITZ HILL,96915,1,4439.08,1,4439.08,0,1,0,0,0,1,3948.64,1284.64,2664.0,0.0,0,1,0,0,11b28658-3df3-4812-93e8-3bfa12d116f8
1446,GU,Guam (County-equivalent),NIMITZ  HILL,96915,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,5319d794-6d05-481c-ba80-b5aa161c801d
1446,GU,Guam (County-equivalent),ODEDEDO,96912,1,9784.06,1,9784.06,0,1,0,0,0,1,9493.21,3761.77,0.0,5731.44,0,0,1,0,19565d52-4ce3-4dcf-b171-31308d1741f9
1446,GU,Guam (County-equivalent),ORDIT,96910,2,12790.17,2,25580.33,0,1,0,1,0,2,21826.59,5000.0,3156.0,13670.59,1,0,1,0,96854c1a-6a2b-4dc1-a573-b402b0dd43c6
1446,GU,Guam (County-equivalent),ORDOE,96932,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,55cca9d7-41a4-4975-bc90-816b3415762f
1446,GU,Guam (County-equivalent),ORDOG,96924,1,2513.11,1,2513.11,0,1,0,0,0,1,2184.46,0.0,0.0,2184.46,1,0,0,0,e6709510-8395-40e9-8b95-87b9a881b8f5
1446,GU,Guam (County-equivalent),ORDOT,96910,125,8100.54,110,1012567.08,9,68,22,4,7,93,734971.45,185356.48,86884.71,460438.76,35,21,37,0,34f925fc-0afc-4909-9165-0137651ba6bb
1446,GU,Guam (County-equivalent),ORDOT,96924,14,14368.82,14,201163.43,1,6,5,1,1,12,123413.88,39308.31,22555.0,61550.57,2,3,7,0,f424e1c2-542c-43a6-baa8-f9a5257d12bc
1446,GU,Guam (County-equivalent),ORDOT,96926,2,10887.26,2,21774.52,0,1,1,0,0,2,24852.73,6878.65,3156.0,14818.08,0,1,1,0,0ac42800-8af7-41c7-a5ad-e44e4235e728
1446,GU,Guam (County-equivalent),ORDOT,96931,1,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,7c14207b-6693-416e-9a2b-56f555cac278
1446,GU,Guam (County-equivalent),ORDOT,96932,3,12352.54,3,37057.63,0,0,3,0,0,3,36182.14,12190.45,6621.0,17370.69,0,0,3,0,1530c18a-2396-432b-ad09-7fca3f6fe821
1446,GU,Guam (County-equivalent), ORDOT,96910,2,3800.32,2,7600.63,0,2,0,0,0,2,8366.62,2008.29,0.0,6358.33,1,1,0,0,0110d333-84aa-4869-9aea-999b8367c1d1
1446,GU,Guam (County-equivalent),"ORDOT, SINAJANA",96910,2,7537.69,2,15075.38,0,2,0,0,0,2,14717.81,1075.08,0.0,13642.73,0,2,0,0,582ee375-6af7-4ec3-bc65-0fa8895f6354
1446,GU,Guam (County-equivalent),PAGAT,96913,8,6168.36,8,49346.87,0,6,2,0,0,8,29211.71,11933.05,6312.0,10966.66,4,4,0,0,a49e21aa-1e9e-4494-aca0-909519161d71
1446,GU,Guam (County-equivalent),PAGAT,96932,1,6114.89,1,6114.89,0,1,0,0,0,1,9441.36,3608.02,2664.0,3169.34,0,0,1,0,04465599-53a3-4dd8-998a-ce5c3ab9ddf3
1446,GU,Guam (County-equivalent),PAGAT MANGILAO,96913,4,15655.28,4,62621.12,0,2,1,0,1,4,48938.07,12632.33,10578.0,25727.74,1,0,3,0,867cf53c-bf06-4210-bcf4-46e9c21bc727
1446,GU,Guam (County-equivalent),PAGAT MANGILAO,96931,1,28325.44,1,28325.44,0,0,0,1,0,1,17593.48,5000.0,2664.0,9929.48,0,0,1,0,c82a19a1-85d2-4b67-8f4f-1f7c1da5001c
1446,GU,Guam (County-equivalent),PAGAT MANGILAO,96932,1,2165.0,1,2165.0,0,1,0,0,0,1,2165.0,1639.73,0.0,525.27,1,0,0,0,0c300f92-ad64-49d9-8015-a7a396764d21
1446,GU,Guam (County-equivalent),PAGAT    MANGILAO,96913,1,4804.77,1,4804.77,0,1,0,0,0,1,488.57,488.57,0.0,0.0,1,0,0,0,0bd5ade2-4c27-4231-ab62-338de827257c
1446,GU,Guam (County-equivalent),PAGET MANGILAO,96913,1,36720.62,1,36720.62,0,0,0,0,1,1,22467.64,5000.0,3156.0,14311.64,0,0,1,0,47233580-bc91-4f0a-8597-27260e6e0fd4
1446,GU,Guam (County-equivalent), PAGO BAY,96913,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,856850e9-5a74-46bf-8006-67215dba60c2
1446,GU,Guam (County-equivalent),PAGO BAY,96913,1,573.13,1,573.13,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2647e751-08b4-45c6-bb52-acd875653e9a
1446,GU,Guam (County-equivalent),PALANTAT YONA,96915,1,25243.24,1,25243.24,0,0,0,1,0,1,5000.0,5000.0,0.0,0.0,0,1,0,0,a0fb0977-16c3-4e76-891e-0d85c33cdc39
1446,GU,Guam (County-equivalent),PIGUA,96915,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,14352c12-7051-409f-8076-44dcf9ff2559
1446,GU,Guam (County-equivalent),PITI,96910,1,2630.75,1,2630.75,0,1,0,0,0,1,5572.99,178.56,4449.0,945.43,0,1,0,0,d134f979-215c-4a4e-89c1-f77932efa86b
1446,GU,Guam (County-equivalent),PITI,96915,105,9748.33,84,1023574.43,1,58,16,2,7,68,525325.77,174339.06,81784.59,269202.12,24,21,23,1,3cf26aa0-0e19-4688-81cb-7209d22bd41b
1446,GU,Guam (County-equivalent),PITI,96919,6,1819.87,4,10919.22,0,4,0,0,0,1,5639.98,2106.74,0.0,3533.24,0,1,0,0,22a8a0dd-ed2d-434f-9504-63ccc6876d40
1446,GU,Guam (County-equivalent),PITI,96925,26,6909.46,24,179645.96,2,20,1,0,1,18,122972.25,34635.76,24987.0,63349.49,5,8,5,0,b22cbc24-6f77-494d-b43b-ff7275fb641c
1446,GU,Guam (County-equivalent),PITI,96929,1,12213.47,1,12213.47,0,0,1,0,0,1,8046.7,5000.0,0.0,3046.7,0,1,0,0,0d0f0d1f-b7f4-4db9-99a9-e07f93d98d3a
1446,GU,Guam (County-equivalent), PITI,96915,1,5434.35,1,5434.35,0,1,0,0,0,1,8590.35,428.0,3156.0,5006.35,0,0,1,0,8f841136-408c-475e-98e0-e6d02f6b67fa
1446,GU,Guam (County-equivalent),PULANTAT YONA,96914,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,305afc0a-4e96-492e-81af-a2b92e5b9cbf
1446,GU,Guam (County-equivalent),PULANTAT YONA,96915,4,11822.54,4,47290.17,0,2,1,1,0,3,26237.84,9280.44,5820.0,11137.4,1,1,1,0,023fff87-ba60-40bd-8233-b6f621e268bd
1446,GU,Guam (County-equivalent),PULANTAT YONA,96921,1,20944.19,1,20944.19,0,0,0,1,0,1,22552.49,5000.0,4449.0,13103.49,0,0,1,0,c9140829-cbbc-4496-ada7-339a105e8bbd
1446,GU,Guam (County-equivalent),PULANTAT  YONA,96914,1,4137.67,1,4137.67,0,1,0,0,0,1,4137.67,0.0,0.0,4137.67,0,1,0,0,c38bd8d5-9d5d-40e9-b1bf-046966adfa6b
1446,GU,Guam (County-equivalent),PULANTAT YONA ,96915,1,2139.49,1,2139.49,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,ddc5e613-6577-4062-90ee-588ad00a9deb
1446,GU,Guam (County-equivalent),PULANTATYONA YONA,96915,1,3960.36,1,3960.36,0,1,0,0,0,1,1088.88,1088.88,0.0,0.0,1,0,0,0,b2af0d4b-8c25-41e3-a5d8-8f6353bbadb8
1446,GU,Guam (County-equivalent),PULANTET YONA,96915,1,22647.31,1,22647.31,0,0,0,1,0,1,19698.39,5000.0,2104.0,12594.39,0,0,1,0,9b268a11-0c29-4203-a639-c5f89cb8191e
1446,GU,Guam (County-equivalent),SABAT MANGILAO,96913,1,29535.18,1,29535.18,0,0,0,1,0,1,16612.94,5000.0,2664.0,8948.94,0,0,1,0,fa8665d5-03fe-47a6-865f-1695bd9096d0
1446,GU,Guam (County-equivalent),SANTA ANA,96929,3,11140.01,3,33420.02,0,2,0,1,0,3,21047.98,6015.62,2664.0,12368.36,1,1,1,0,6d97d0c2-4b82-4588-9735-eeef658d60e7
1446,GU,Guam (County-equivalent),SANTA ANNA AGAT,96928,1,6902.79,1,6902.79,0,1,0,0,0,1,3232.16,3232.16,0.0,0.0,1,0,0,0,1f42588b-e717-407b-a355-b4273f0ea52c
1446,GU,Guam (County-equivalent),SANTA RITA,96910,1,1322.34,1,1322.34,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0f7b16bc-705f-4514-be59-f72ed7ceb709
1446,GU,Guam (County-equivalent),SANTA RITA,96915,277,3793.1,207,1050688.74,19,169,18,1,0,170,1090652.47,303461.59,355507.0,430836.58,42,77,51,0,2b660319-3021-4e45-84b6-9588cb611275
1446,GU,Guam (County-equivalent),SANTA RITA,96917,1,5047.47,1,5047.47,0,1,0,0,0,1,5464.32,1507.32,3957.0,0.0,0,1,0,0,aa374642-b896-4427-8c6f-999635049c10
1446,GU,Guam (County-equivalent),SANTA RITA VILLAGE,96915,1,0.0,1,0.0,1,0,0,0,0,1,14555.67,4097.91,3957.0,6500.76,0,0,1,0,d63d0864-1e0d-4fc0-b54a-1fd82af45c54
1446,GU,Guam (County-equivalent),SINAJANA,96910,245,4343.64,194,1064192.64,13,160,18,0,3,157,814161.92,210117.14,145131.0,457914.78,71,58,28,1,fd7714a5-a168-48aa-9302-3c762e5dd20e
1446,GU,Guam (County-equivalent),SINAJANA,96921,1,7567.11,1,7567.11,0,1,0,0,0,1,7487.16,4239.78,0.0,3247.38,0,1,0,0,5837fd1c-ac74-4752-85b0-85955e894f76
1446,GU,Guam (County-equivalent),SINAJANA,96926,23,8689.71,19,199863.44,0,13,4,1,1,18,129226.36,37429.8,14796.0,77000.56,5,8,5,0,e4619a4b-1917-4e51-a410-eaa43cbbf7c8
1446,GU,Guam (County-equivalent),SINAJANA,96932,4,3645.09,3,14580.35,0,3,0,0,0,3,12353.75,5860.29,0.0,6493.46,1,2,0,0,3c6919c6-cb68-433d-bcfb-5e8b6e000fdb
1446,GU,Guam (County-equivalent),SINAJNA,96910,1,3130.38,1,3130.38,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0bdb6d31-63ba-4ff0-956f-a847155a2f5f
1446,GU,Guam (County-equivalent),TAGAT MANGILAO,96913,1,13948.45,1,13948.45,0,0,1,0,0,1,10255.62,5000.0,0.0,5255.62,0,0,1,0,18218034-075a-485e-8ff4-099e93a2b0ac
1446,GU,Guam (County-equivalent),TAKANO,96929,1,3570.27,1,3570.27,0,1,0,0,0,1,186.8,186.8,0.0,0.0,1,0,0,0,ea3ea936-20a1-4488-8631-4b27a3464e4d
1446,GU,Guam (County-equivalent),TALAFOFO,96915,1,17671.34,1,17671.34,0,0,1,0,0,1,6549.44,2592.44,3957.0,0.0,0,1,0,0,06f20c01-94ca-4818-b6de-35749c593d98
1446,GU,Guam (County-equivalent), TALAFOFO,96915,1,6410.61,1,6410.61,0,1,0,0,0,1,2243.44,1298.01,0.0,945.43,1,0,0,0,2d420037-36f3-4d9c-b2c1-f6b431d2e009
1446,GU,Guam (County-equivalent),TALIFOFO,96915,1,9951.92,1,9951.92,0,1,0,0,0,1,12583.94,2046.6,2664.0,7873.34,0,0,1,0,cb7027b4-5d4c-46fe-870a-30fabe78ec48
1446,GU,Guam (County-equivalent),TALOFOFO,96915,329,9814.15,267,3228854.33,19,137,59,28,24,231,2151382.02,603802.48,423246.0,1124133.54,70,56,105,12,03cd195a-4c65-4ec8-af11-d6a3ef8ff18f
1446,GU,Guam (County-equivalent),TALOFOFO,96921,1,17877.7,1,17877.7,0,0,1,0,0,1,14390.82,5000.0,2664.0,6726.82,0,0,1,0,18786318-8e27-44a7-9600-babde1f53f84
1446,GU,Guam (County-equivalent),TALOFOFO,96930,34,5932.88,24,201717.96,1,17,4,0,2,21,173661.61,52005.52,37602.0,84054.09,8,4,9,1,51d971c6-2314-4edc-9cc4-8f2c60b5affe
1446,GU,Guam (County-equivalent),TALOFOFO,96932,1,2890.33,1,2890.33,0,1,0,0,0,1,1508.85,563.42,0.0,945.43,1,0,0,0,6085c3dd-0ade-4f2b-aa53-124211d2b3ea
1446,GU,Guam (County-equivalent),TALOFOFO,96945,1,31049.87,1,31049.87,0,0,0,0,1,1,20902.06,5000.0,3156.0,12746.06,0,0,1,0,4441ad61-4023-43ae-9823-386160ca38be
1446,GU,Guam (County-equivalent),TAMMUNING,96913,1,2855.79,1,2855.79,0,1,0,0,0,1,4658.66,1994.66,2664.0,0.0,0,1,0,0,d2a91ec7-eb21-4766-97dc-13754829b883
1446,GU,Guam (County-equivalent),TAMUNING,69613,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,39a7c961-f251-4a0b-ac66-b2f6b387eff3
1446,GU,Guam (County-equivalent),TAMUNING,76913,1,1829.93,1,1829.93,0,1,0,0,0,1,1829.93,986.98,0.0,842.95,1,0,0,0,fdfc2ee2-657d-47fb-8488-3cb00526b10a
1446,GU,Guam (County-equivalent),TAMUNING,96910,1,7567.22,1,7567.22,0,1,0,0,0,1,3028.21,3028.21,0.0,0.0,1,0,0,0,c21fe55e-7579-4244-8a7e-175d93a587c3
1446,GU,Guam (County-equivalent),TAMUNING,96911,86,3801.97,68,326969.78,10,52,4,1,1,52,263386.24,91908.45,69196.0,101744.29,19,25,8,0,ccf1dd14-e7f4-47d4-a49a-165bacebaf79
1446,GU,Guam (County-equivalent),TAMUNING,96913,358,3575.16,271,1279907.02,24,222,17,6,2,202,957316.6,311133.47,235915.0,408085.66,92,81,29,1,3b4d61c5-885a-40ee-806e-c1ebb19ef90d
1446,GU,Guam (County-equivalent),TAMUNING,96915,1,20450.98,1,20450.98,0,0,0,1,0,1,16524.52,5000.0,2664.0,8860.52,0,0,1,0,271d1189-d637-4a79-b180-9e7d80cde206
1446,GU,Guam (County-equivalent),TAMUNING,96931,162,6023.54,129,975814.12,12,98,12,1,6,105,661702.84,183594.54,174614.0,302791.0,31,51,23,2,1e8be4cc-9837-4816-8b65-46eb3f23296c
1446,GU,Guam (County-equivalent),TAMUNING,96932,1,1260.7,1,1260.7,0,1,0,0,0,1,214.69,214.69,0.0,0.0,1,0,0,0,e094c885-addb-40a3-85c9-3637de1a1366
1446,GU,Guam (County-equivalent),TIGO,96921,1,25213.7,1,25213.7,0,0,0,1,0,1,13470.88,5000.0,2664.0,5806.88,0,0,1,0,bb94359c-d01b-4e6e-98b0-7bd83a647c24
1446,GU,Guam (County-equivalent),TIYAN,96910,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,4cc75d48-e378-42ee-b4d6-fcfc9803a3ac
1446,GU,Guam (County-equivalent),TIYAN BARRIGADA,96913,1,2168.27,1,2168.27,0,1,0,0,0,1,3406.11,250.11,3156.0,0.0,0,1,0,0,0297d5c8-3230-48ee-a800-4d50a6aa2c1e
1446,GU,Guam (County-equivalent),TOTO,69610,1,16834.25,1,16834.25,0,0,1,0,0,1,14075.97,5000.0,0.0,9075.97,0,0,1,0,547f0a6d-b6b6-400d-819c-28c3474c4201
1446,GU,Guam (County-equivalent),TOTO,96910,83,6716.47,72,557466.65,4,56,8,1,3,56,346442.73,120418.57,59636.0,166388.16,21,23,12,1,aa146d15-8377-4562-8d61-76bd66746fed
1446,GU,Guam (County-equivalent),TOTO,96913,2,7315.49,2,14630.97,0,2,0,0,0,2,4840.66,883.66,3957.0,0.0,1,1,0,0,1ce217ef-b6a4-414e-bc5a-80b2ddf7014e
1446,GU,Guam (County-equivalent),TOTO,96920,1,8663.89,1,8663.89,0,1,0,0,0,1,8663.89,1803.86,0.0,6860.03,0,0,1,0,11baf359-9d0f-47dd-9984-bd9bba6aaaec
1446,GU,Guam (County-equivalent),TOTO,96921,4,5365.8,3,21463.19,1,0,2,0,0,3,32231.01,6701.48,6621.0,18908.53,0,0,3,0,9199efa4-ee6b-4dd5-a65a-1bbe142df54b
1446,GU,Guam (County-equivalent),TOTO,96927,26,5137.31,20,133569.97,1,14,5,0,0,20,103531.5,39635.22,16398.0,47498.28,10,7,3,0,9eae29c7-1164-4ff4-befb-d778885524ee
1446,GU,Guam (County-equivalent),TOTO,96932,1,70.2,1,70.2,0,1,0,0,0,1,70.2,70.2,0.0,0.0,1,0,0,0,004ed1ad-e2af-4cd8-bdf2-fc4e87a60923
1446,GU,Guam (County-equivalent),TOTO BARRIGADA,96921,2,1079.57,2,2159.13,0,2,0,0,0,1,1761.42,1761.42,0.0,0.0,1,0,0,0,f1e473f6-038b-404b-b8ba-f12d3d9d8543
1446,GU,Guam (County-equivalent),TOTO CHOCHOGO,96910,1,4665.95,1,4665.95,0,1,0,0,0,1,4624.25,0.0,0.0,4624.25,0,1,0,0,c1dc6159-002f-4651-8e72-7b1244293cbd
1446,GU,Guam (County-equivalent),TOYO,96910,1,5340.1,1,5340.1,0,1,0,0,0,1,4126.49,1462.49,2664.0,0.0,0,1,0,0,49dbcb29-1796-4ef9-b07e-f14cfe9f5334
1446,GU,Guam (County-equivalent),TUMAN,96913,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,517e275e-e2ad-474a-a751-7e5ae1720d64
1446,GU,Guam (County-equivalent),TUMON,96911,3,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2b4e55d5-0cdf-4361-935b-a87c478db546
1446,GU,Guam (County-equivalent),TUMON,96913,41,2612.61,28,107116.82,4,23,1,0,0,22,82433.87,20956.39,26185.0,34286.13,10,11,1,0,5a1217c1-eb7b-4c43-bf46-8cdf5acd6830
1446,GU,Guam (County-equivalent),TUMON,96921,1,3895.61,1,3895.61,0,1,0,0,0,1,6559.61,1626.1,2664.0,2269.51,0,1,0,0,7ef8c628-73b5-45ac-88ec-a6f302169b20
1446,GU,Guam (County-equivalent),TUMON,96931,3,4074.88,2,12224.64,0,2,0,0,0,2,4115.31,959.31,3156.0,0.0,1,1,0,0,24544c3d-1735-485e-99e9-e1cb388c4a2c
1446,GU,Guam (County-equivalent), TUMON,96913,2,2290.98,2,4581.96,1,1,0,0,0,1,7737.96,1845.41,3156.0,2736.55,0,1,0,0,4a59e823-edaa-46e7-895d-61b20b6317d6
1446,GU,Guam (County-equivalent),TUMON BAY,96913,1,10592.07,1,10592.07,0,0,1,0,0,1,5000.0,5000.0,0.0,0.0,0,1,0,0,07994c1c-ad0f-4e4c-ac83-1463da73e942
1446,GU,Guam (County-equivalent),TUMON HEIGHT,96931,1,3155.13,1,3155.13,0,1,0,0,0,1,5819.13,1561.7,2664.0,1593.43,0,1,0,0,eba17028-fa1c-443d-a615-ccea39258b79
1446,GU,Guam (County-equivalent),TUMON HEIGHTS,96911,1,186.8,1,186.8,0,1,0,0,0,1,186.8,186.8,0.0,0.0,1,0,0,0,c4d91c4a-e9cd-4fc2-8ce5-1cef837babd5
